Transaction ID,Car ID,Customer ID,Rental Start Date,Rental End Date,Rental Duration (hours),Car Type,Rental Price ($),Payment Method
5701,857,2291,2023-06-26 12:39:17,2023-06-26 15:37:47,2,Sedan,30,Debit Card
5702,520,4607,2023-05-18 09:46:57,2023-05-25 02:21:03,16,SUV,320,Debit Card
5703,996,560,2023-12-14 11:00:42,2023-12-18 00:48:38,13,Truck,325,Mobile Payment
5704,247,3179,2023-07-08 08:44:07,2023-07-15 06:54:21,22,Truck,550,Cash
5705,4,3411,2023-03-29 02:19:01,2023-03-30 09:08:29,6,Sedan,90,Mobile Payment
5706,698,3566,2023-01-12 16:58:32,2023-01-18 17:27:43,0,SUV,0,Mobile Payment
5707,545,4296,2023-10-03 13:05:11,2023-10-07 07:52:55,18,Sedan,270,Debit Card
5708,481,1526,2023-11-10 01:21:30,2023-11-10 14:02:26,12,Convertible,360,Cash
5709,432,628,2023-06-10 13:59:58,2023-06-15 15:17:45,1,Convertible,30,Credit Card
5710,627,2570,2023-11-12 15:11:50,2023-11-15 06:08:05,14,Truck,350,Credit Card
5711,17,1141,2023-12-11 08:29:37,2023-12-13 10:11:59,1,Sedan,15,Credit Card
5712,171,4630,2023-05-17 17:03:51,2023-05-18 17:03:47,23,Sedan,345,Mobile Payment
5713,441,3197,2023-07-07 11:54:35,2023-07-12 09:19:33,21,Sedan,315,Debit Card
5714,893,2523,2023-07-14 17:08:21,2023-07-16 21:31:47,4,Sedan,60,Mobile Payment
5715,957,602,2023-12-17 20:17:53,2023-12-20 06:58:33,10,Sedan,150,Debit Card
5716,277,1544,2023-02-07 21:46:50,2023-02-09 23:50:37,2,Convertible,60,Debit Card
5717,509,4667,2023-06-26 19:14:03,2023-06-29 10:02:00,14,SUV,280,Credit Card
5718,378,3846,2023-12-25 23:13:54,2023-12-30 13:50:03,14,SUV,280,Credit Card
5719,160,763,2023-10-07 23:18:00,2023-10-14 11:10:29,11,Sedan,165,Mobile Payment
5720,107,3787,2023-08-26 09:52:50,2023-08-26 16:26:41,6,Truck,150,Cash
5721,72,2461,2023-09-22 16:13:11,2023-09-25 21:18:34,5,Truck,125,Cash
5722,530,1931,2023-07-19 20:44:06,2023-07-20 21:22:33,0,Convertible,0,Credit Card
5723,977,1877,2023-09-04 10:27:19,2023-09-05 19:34:25,9,Convertible,270,Mobile Payment
5724,228,3019,2023-01-31 01:27:14,2023-02-05 15:54:09,14,Convertible,420,Cash
5725,291,2594,2023-06-12 10:38:06,2023-06-18 16:58:14,6,Truck,150,Cash
5726,763,3255,2023-06-30 17:42:53,2023-07-03 08:31:55,14,Convertible,420,Mobile Payment
5727,371,4279,2023-11-07 18:36:36,2023-11-14 15:15:03,20,SUV,400,Debit Card
5728,858,1539,2023-11-24 14:20:19,2023-11-28 17:29:58,3,Sedan,45,Cash
5729,93,2348,2023-08-28 09:32:10,2023-09-02 10:14:46,0,Sedan,0,Credit Card
5730,233,173,2023-11-10 05:30:53,2023-11-14 16:33:47,11,Convertible,330,Cash
5731,486,2445,2023-10-21 20:58:22,2023-10-28 16:01:42,19,Convertible,570,Cash
5732,452,3275,2023-11-01 21:46:31,2023-11-07 10:19:35,12,SUV,240,Mobile Payment
5733,703,4598,2023-03-10 01:23:29,2023-03-15 16:01:05,14,SUV,280,Cash
5734,904,4923,2023-09-04 23:05:54,2023-09-05 06:43:43,7,SUV,140,Mobile Payment
5735,106,3060,2023-07-19 11:32:50,2023-07-19 12:12:22,0,Convertible,0,Cash
5736,186,1275,2023-12-16 04:32:15,2023-12-17 14:29:28,9,Convertible,270,Mobile Payment
5737,291,1628,2023-08-10 01:48:05,2023-08-12 09:12:12,7,Truck,175,Debit Card
5738,450,1214,2023-08-27 04:26:45,2023-08-30 13:13:37,8,Convertible,240,Mobile Payment
5739,59,2417,2023-05-18 19:41:15,2023-05-20 06:10:39,10,Convertible,300,Mobile Payment
5740,391,1171,2023-11-22 12:37:11,2023-11-26 11:19:22,22,Sedan,330,Debit Card
5741,542,97,2023-07-13 17:42:40,2023-07-18 08:50:27,15,Sedan,225,Debit Card
5742,212,1017,2023-02-08 21:28:43,2023-02-09 06:04:13,8,Truck,200,Mobile Payment
5743,494,4312,2023-04-28 01:34:14,2023-05-01 04:49:19,3,SUV,60,Debit Card
5744,214,3430,2023-03-31 17:14:11,2023-04-01 09:00:33,15,Truck,375,Cash
5745,737,2255,2023-06-03 23:58:57,2023-06-07 00:27:45,0,Truck,0,Debit Card
5746,547,3456,2023-01-18 08:30:33,2023-01-23 11:10:44,2,Sedan,30,Cash
5747,429,1220,2023-08-06 14:01:59,2023-08-12 16:14:38,2,SUV,40,Cash
5748,793,3887,2023-11-11 03:44:25,2023-11-12 02:19:16,22,SUV,440,Debit Card
5749,997,4037,2023-10-16 07:25:52,2023-10-19 09:02:56,1,Sedan,15,Credit Card
5750,516,2246,2023-03-22 14:41:49,2023-03-22 17:17:05,2,Convertible,60,Credit Card
5751,279,1433,2023-10-22 00:07:33,2023-10-26 22:43:53,22,Truck,550,Cash
5752,382,853,2023-06-20 08:09:55,2023-06-26 11:58:02,3,Sedan,45,Mobile Payment
5753,27,2893,2023-04-10 14:51:13,2023-04-14 01:20:36,10,Truck,250,Mobile Payment
5754,163,3848,2023-07-03 04:39:59,2023-07-03 22:30:31,17,SUV,340,Credit Card
5755,702,3133,2023-08-09 13:03:36,2023-08-12 08:51:04,19,SUV,380,Debit Card
5756,649,4402,2023-10-25 09:29:41,2023-10-30 13:10:15,3,Truck,75,Cash
5757,777,3538,2023-10-04 11:18:24,2023-10-05 01:53:28,14,SUV,280,Debit Card
5758,771,3948,2023-07-15 00:42:54,2023-07-19 16:17:22,15,Sedan,225,Cash
5759,738,820,2023-01-30 04:23:50,2023-02-04 18:16:15,13,SUV,260,Mobile Payment
5760,1,2331,2023-10-19 18:52:04,2023-10-25 23:51:25,4,Truck,100,Credit Card
5761,559,500,2023-12-23 08:52:30,2023-12-26 11:27:01,2,Truck,50,Debit Card
5762,18,1666,2023-06-09 16:40:27,2023-06-12 02:50:03,10,Truck,250,Mobile Payment
5763,647,4980,2023-03-04 10:45:25,2023-03-06 00:25:56,13,Sedan,195,Cash
5764,521,3834,2023-05-14 21:54:30,2023-05-16 07:01:20,9,Truck,225,Credit Card
5765,878,492,2023-07-25 18:18:15,2023-08-01 00:24:16,6,Sedan,90,Credit Card
5766,506,1686,2023-02-09 08:43:43,2023-02-14 18:36:19,9,Convertible,270,Debit Card
5767,378,1758,2023-08-23 16:39:56,2023-08-26 05:01:08,12,SUV,240,Mobile Payment
5768,683,4426,2023-10-28 05:50:29,2023-11-01 09:39:20,3,Sedan,45,Debit Card
5769,883,2379,2023-11-06 03:48:47,2023-11-08 11:49:44,8,Truck,200,Cash
5770,360,35,2023-02-01 20:48:43,2023-02-04 12:52:50,16,Convertible,480,Credit Card
5771,507,2503,2023-11-18 18:42:42,2023-11-21 22:30:36,3,Convertible,90,Cash
5772,582,3766,2023-07-27 18:55:58,2023-08-01 15:52:45,20,Sedan,300,Credit Card
5773,12,741,2023-11-06 10:08:49,2023-11-10 05:19:18,19,SUV,380,Mobile Payment
5774,485,3720,2023-11-23 18:31:23,2023-11-27 02:30:11,7,SUV,140,Debit Card
5775,460,1738,2023-12-20 11:00:44,2023-12-21 17:26:29,6,SUV,120,Debit Card
5776,439,3451,2023-06-29 16:41:16,2023-07-03 06:02:16,13,SUV,260,Mobile Payment
5777,880,3653,2023-03-27 07:48:41,2023-03-30 10:53:49,3,SUV,60,Cash
5778,722,4085,2023-05-12 19:21:11,2023-05-17 02:53:43,7,Truck,175,Debit Card
5779,581,209,2023-10-16 09:23:30,2023-10-17 11:07:26,1,SUV,20,Credit Card
5780,574,2288,2023-04-09 12:45:08,2023-04-09 16:15:59,3,SUV,60,Debit Card
5781,762,4897,2023-05-25 12:53:50,2023-05-29 21:15:49,8,Truck,200,Cash
5782,156,3272,2023-02-28 20:45:29,2023-03-03 02:45:26,5,Sedan,75,Cash
5783,228,3209,2023-05-22 00:29:01,2023-05-26 08:22:10,7,Convertible,210,Mobile Payment
5784,753,3484,2023-11-02 19:51:49,2023-11-07 06:06:38,10,Convertible,300,Debit Card
5785,439,3364,2023-03-18 09:12:07,2023-03-21 00:41:49,15,Sedan,225,Mobile Payment
5786,322,2651,2023-07-18 14:26:19,2023-07-21 12:00:28,21,Truck,525,Debit Card
5787,613,2976,2023-02-19 14:21:16,2023-02-21 13:42:33,23,Sedan,345,Cash
5788,246,1034,2023-05-27 06:46:23,2023-05-27 08:48:28,2,Truck,50,Debit Card
5789,347,2227,2023-04-12 19:57:36,2023-04-19 14:47:04,18,Truck,450,Debit Card
5790,198,3382,2023-10-13 06:24:23,2023-10-14 00:34:50,18,Convertible,540,Debit Card
5791,522,438,2023-10-13 14:57:40,2023-10-15 08:26:22,17,Convertible,510,Credit Card
5792,448,4116,2023-02-16 12:03:39,2023-02-16 21:41:23,9,Convertible,270,Mobile Payment
5793,616,1147,2023-10-21 14:25:34,2023-10-25 04:13:19,13,SUV,260,Debit Card
5794,942,4281,2023-11-04 01:56:21,2023-11-08 02:45:48,0,SUV,0,Debit Card
5795,967,3083,2023-10-27 15:44:30,2023-11-01 00:33:59,8,Convertible,240,Debit Card
5796,234,2542,2023-11-20 10:57:00,2023-11-27 02:55:49,15,Convertible,450,Credit Card
5797,401,1664,2023-08-12 20:32:50,2023-08-19 09:15:24,12,SUV,240,Credit Card
5798,384,971,2023-04-16 13:32:02,2023-04-19 19:33:50,6,Truck,150,Credit Card
5799,154,861,2023-09-10 18:53:10,2023-09-15 08:44:37,13,SUV,260,Mobile Payment
5800,806,4057,2023-04-23 23:19:23,2023-04-26 10:51:18,11,Sedan,165,Mobile Payment
5801,975,2273,2023-01-11 04:58:26,2023-01-15 06:11:44,1,SUV,20,Cash
5802,287,2247,2023-10-01 06:18:27,2023-10-03 01:18:19,18,Convertible,540,Credit Card
5803,517,4468,2023-07-21 02:01:06,2023-07-23 15:05:08,13,Truck,325,Mobile Payment
5804,982,1202,2023-05-04 09:29:38,2023-05-11 06:16:36,20,Convertible,600,Cash
5805,284,704,2023-11-11 18:56:20,2023-11-13 16:23:18,21,SUV,420,Debit Card
5806,766,674,2023-04-12 07:42:27,2023-04-13 02:02:57,18,SUV,360,Mobile Payment
5807,544,3114,2023-02-24 19:05:11,2023-03-02 15:10:03,20,Sedan,300,Cash
5808,272,1159,2023-12-25 21:57:12,2023-12-28 13:30:30,15,SUV,300,Cash
5809,896,4001,2023-09-15 07:05:44,2023-09-16 04:17:41,21,Truck,525,Mobile Payment
5810,459,4665,2023-05-13 12:56:00,2023-05-16 21:41:20,8,Sedan,120,Mobile Payment
5811,846,3179,2023-03-07 16:12:12,2023-03-10 22:29:02,6,SUV,120,Credit Card
5812,143,3996,2023-12-14 16:28:24,2023-12-20 19:48:03,3,Truck,75,Debit Card
5813,792,3014,2023-06-19 01:04:27,2023-06-24 06:10:32,5,Sedan,75,Mobile Payment
5814,998,2461,2023-03-28 02:31:13,2023-04-02 13:07:17,10,SUV,200,Mobile Payment
5815,239,2388,2023-10-01 03:02:43,2023-10-08 01:16:03,22,Convertible,660,Mobile Payment
5816,158,2987,2023-09-17 13:41:07,2023-09-20 00:32:42,10,SUV,200,Debit Card
5817,451,4335,2023-09-29 15:29:23,2023-10-06 06:59:44,15,Sedan,225,Mobile Payment
5818,705,3170,2023-11-09 13:53:56,2023-11-10 07:49:31,17,Truck,425,Cash
5819,558,1172,2023-03-18 21:33:11,2023-03-19 00:14:15,2,Convertible,60,Debit Card
5820,800,3934,2023-07-15 19:30:43,2023-07-17 22:29:44,2,Convertible,60,Cash
5821,765,1464,2023-06-08 05:56:25,2023-06-10 00:34:19,18,SUV,360,Debit Card
5822,535,2439,2023-08-16 00:40:49,2023-08-22 15:12:09,14,Sedan,210,Debit Card
5823,591,3819,2023-06-16 18:46:56,2023-06-18 10:32:36,15,Sedan,225,Credit Card
5824,77,2597,2023-07-10 13:08:57,2023-07-10 19:56:14,6,SUV,120,Cash
5825,242,2983,2023-11-04 08:21:29,2023-11-10 01:43:31,17,Convertible,510,Cash
5826,812,2579,2023-08-20 16:13:26,2023-08-27 01:46:36,9,SUV,180,Debit Card
5827,607,2477,2023-03-19 01:26:37,2023-03-24 01:13:24,23,Sedan,345,Mobile Payment
5828,267,4262,2023-07-28 01:07:39,2023-07-31 11:57:47,10,Truck,250,Credit Card
5829,942,653,2023-02-15 17:28:58,2023-02-17 02:56:55,9,SUV,180,Mobile Payment
5830,331,2111,2023-06-14 05:03:34,2023-06-15 14:01:09,8,Sedan,120,Debit Card
5831,976,3160,2023-02-06 14:39:54,2023-02-08 05:32:34,14,Truck,350,Credit Card
5832,174,967,2023-04-11 21:52:35,2023-04-18 01:27:17,3,SUV,60,Cash
5833,501,3359,2023-04-26 20:08:20,2023-05-02 15:23:29,19,SUV,380,Cash
5834,453,3996,2023-05-21 23:53:24,2023-05-25 18:01:56,18,SUV,360,Credit Card
5835,986,1634,2023-03-20 04:28:48,2023-03-24 12:32:09,8,Convertible,240,Debit Card
5836,889,4849,2023-07-06 01:15:28,2023-07-10 03:48:51,2,Convertible,60,Credit Card
5837,265,4702,2023-12-16 18:07:17,2023-12-21 09:19:35,15,Truck,375,Mobile Payment
5838,814,1926,2023-11-09 20:41:53,2023-11-16 05:52:39,9,Convertible,270,Cash
5839,177,4711,2023-04-19 20:24:22,2023-04-22 02:13:35,5,Truck,125,Mobile Payment
5840,41,336,2023-03-26 07:15:17,2023-04-01 11:25:30,4,Convertible,120,Credit Card
5841,331,2390,2023-01-23 07:42:59,2023-01-26 15:21:08,7,Truck,175,Cash
5842,720,1896,2023-12-01 06:11:42,2023-12-07 07:43:13,1,Convertible,30,Credit Card
5843,132,215,2023-05-04 05:20:11,2023-05-07 00:36:23,19,Convertible,570,Cash
5844,305,1950,2023-09-20 22:29:19,2023-09-21 04:02:40,5,Convertible,150,Debit Card
5845,768,3037,2023-08-15 14:14:22,2023-08-19 21:55:38,7,SUV,140,Credit Card
5846,853,455,2023-06-05 13:10:09,2023-06-07 04:51:35,15,SUV,300,Cash
5847,268,4017,2023-06-25 16:24:05,2023-06-29 00:10:03,7,Sedan,105,Debit Card
5848,394,3107,2023-06-23 08:44:17,2023-06-30 05:41:30,20,Convertible,600,Mobile Payment
5849,726,4203,2023-01-18 02:12:42,2023-01-18 17:15:58,15,Sedan,225,Credit Card
5850,410,143,2023-11-30 07:16:43,2023-12-04 12:45:04,5,Convertible,150,Cash
5851,81,3007,2023-06-17 01:46:48,2023-06-19 04:16:29,2,Truck,50,Mobile Payment
5852,44,1021,2023-09-13 10:30:46,2023-09-14 06:21:36,19,Sedan,285,Cash
5853,792,4333,2023-04-07 13:46:31,2023-04-09 07:20:54,17,Convertible,510,Mobile Payment
5854,925,2928,2023-04-07 08:10:49,2023-04-11 03:53:51,19,Sedan,285,Cash
5855,699,1248,2023-12-16 10:45:13,2023-12-18 21:32:02,10,SUV,200,Debit Card
5856,316,416,2023-04-01 05:26:59,2023-04-06 17:06:11,11,SUV,220,Mobile Payment
5857,565,2655,2023-07-24 00:28:45,2023-07-25 16:32:15,16,Truck,400,Credit Card
5858,674,2435,2023-12-07 09:30:41,2023-12-11 00:39:52,15,SUV,300,Cash
5859,867,232,2023-05-03 23:24:38,2023-05-07 04:14:41,4,Truck,100,Debit Card
5860,326,3589,2023-07-06 21:55:18,2023-07-11 08:13:42,10,Convertible,300,Debit Card
5861,636,2110,2023-06-17 08:48:41,2023-06-21 11:50:00,3,Convertible,90,Cash
5862,943,1815,2023-11-10 12:07:54,2023-11-14 08:21:15,20,Convertible,600,Credit Card
5863,921,1902,2023-03-23 11:19:15,2023-03-30 04:33:51,17,Truck,425,Cash
5864,543,4102,2023-10-08 22:31:33,2023-10-09 03:23:52,4,SUV,80,Cash
5865,555,883,2023-02-26 11:19:29,2023-03-04 15:36:40,4,Convertible,120,Mobile Payment
5866,810,625,2023-07-24 14:11:20,2023-07-30 15:58:20,1,SUV,20,Debit Card
5867,622,4293,2023-04-05 14:02:36,2023-04-10 21:21:43,7,Truck,175,Credit Card
5868,656,917,2023-12-01 00:18:57,2023-12-04 11:58:26,11,Convertible,330,Credit Card
5869,56,1794,2023-08-20 11:54:38,2023-08-22 12:50:49,0,SUV,0,Credit Card
5870,416,2307,2023-03-29 14:07:49,2023-04-01 00:45:23,10,SUV,200,Debit Card
5871,553,798,2023-07-30 08:00:44,2023-07-30 17:21:48,9,Truck,225,Mobile Payment
5872,91,4338,2023-08-30 13:25:09,2023-09-02 04:13:41,14,Convertible,420,Credit Card
5873,746,3847,2023-08-02 03:57:53,2023-08-06 05:35:46,1,Convertible,30,Credit Card
5874,815,897,2023-03-27 09:40:47,2023-04-02 20:12:16,10,SUV,200,Mobile Payment
5875,754,4466,2023-08-11 20:44:22,2023-08-15 10:27:13,13,Convertible,390,Cash
5876,708,4780,2023-05-14 04:42:22,2023-05-18 12:22:59,7,Truck,175,Mobile Payment
5877,620,4550,2023-10-30 06:18:51,2023-10-31 08:41:54,2,Convertible,60,Debit Card
5878,454,3359,2023-04-10 20:17:54,2023-04-16 10:29:00,14,Convertible,420,Debit Card
5879,259,1148,2023-06-14 00:07:55,2023-06-17 15:59:03,15,SUV,300,Cash
5880,762,3172,2023-06-17 16:58:01,2023-06-20 19:31:58,2,SUV,40,Debit Card
5881,694,133,2023-06-27 16:42:29,2023-07-02 07:26:25,14,Truck,350,Debit Card
5882,993,453,2023-06-18 06:31:22,2023-06-19 20:57:17,14,Sedan,210,Cash
5883,411,1548,2023-08-01 08:37:03,2023-08-08 06:52:08,22,Convertible,660,Debit Card
5884,29,2564,2023-05-07 06:26:01,2023-05-10 05:52:19,23,SUV,460,Mobile Payment
5885,888,2246,2023-07-07 23:23:28,2023-07-12 14:43:32,15,Truck,375,Credit Card
5886,836,412,2023-10-22 15:34:53,2023-10-28 03:15:59,11,Truck,275,Mobile Payment
5887,729,2166,2023-10-23 22:48:37,2023-10-29 15:10:54,16,Sedan,240,Mobile Payment
5888,492,331,2023-05-06 12:24:49,2023-05-12 01:14:58,12,Convertible,360,Cash
5889,906,4621,2023-09-18 14:38:31,2023-09-20 08:06:04,17,SUV,340,Credit Card
5890,361,3496,2023-01-02 02:52:20,2023-01-03 13:10:39,10,Sedan,150,Credit Card
5891,54,2451,2023-11-13 20:01:29,2023-11-17 07:21:29,11,Truck,275,Mobile Payment
5892,41,4825,2023-10-30 13:50:41,2023-11-04 21:50:20,7,Convertible,210,Cash
5893,714,768,2023-01-01 10:46:01,2023-01-03 03:53:56,17,Sedan,255,Mobile Payment
5894,370,3589,2023-08-15 02:28:50,2023-08-20 10:22:38,7,Sedan,105,Debit Card
5895,330,4450,2023-06-11 03:12:40,2023-06-13 18:40:35,15,Truck,375,Cash
5896,45,1874,2023-10-17 22:57:37,2023-10-21 06:26:36,7,SUV,140,Debit Card
5897,676,3494,2023-11-01 13:03:13,2023-11-04 03:56:12,14,Sedan,210,Mobile Payment
5898,989,1647,2023-01-04 02:42:42,2023-01-09 15:55:42,13,Sedan,195,Credit Card
5899,174,3961,2023-11-30 16:30:24,2023-12-06 08:09:27,15,Sedan,225,Cash
5900,124,3246,2023-04-03 07:11:02,2023-04-06 04:28:33,21,Truck,525,Cash
5901,30,1227,2023-11-02 15:55:49,2023-11-05 03:36:47,11,Convertible,330,Mobile Payment
5902,670,2577,2023-12-12 01:49:25,2023-12-16 02:21:29,0,Sedan,0,Credit Card
5903,26,3574,2023-04-08 18:57:45,2023-04-15 15:49:47,20,SUV,400,Debit Card
5904,530,3736,2023-05-18 05:35:42,2023-05-21 16:42:44,11,Truck,275,Cash
5905,418,459,2023-10-05 18:04:16,2023-10-12 15:12:27,21,Truck,525,Debit Card
5906,936,1664,2023-07-21 18:50:26,2023-07-28 01:57:38,7,SUV,140,Credit Card
5907,5,3012,2023-11-29 06:32:18,2023-12-03 16:04:42,9,Sedan,135,Debit Card
5908,271,1195,2023-03-08 13:38:11,2023-03-09 06:27:55,16,Truck,400,Cash
5909,546,490,2023-03-08 14:45:45,2023-03-10 18:32:33,3,Convertible,90,Cash
5910,127,4763,2023-02-06 20:11:06,2023-02-10 17:08:31,20,Sedan,300,Credit Card
5911,712,1749,2023-04-19 07:13:50,2023-04-22 01:25:59,18,SUV,360,Mobile Payment
5912,888,1785,2023-03-22 09:36:32,2023-03-26 19:47:21,10,Sedan,150,Mobile Payment
5913,667,2748,2023-10-10 01:10:27,2023-10-16 00:18:29,23,SUV,460,Mobile Payment
5914,327,3400,2023-03-20 11:13:02,2023-03-20 20:44:52,9,SUV,180,Credit Card
5915,429,15,2023-05-05 00:38:13,2023-05-11 05:40:15,5,SUV,100,Debit Card
5916,46,3566,2023-08-30 13:46:00,2023-09-01 14:10:40,0,Truck,0,Cash
5917,811,1061,2023-04-05 13:40:14,2023-04-10 07:27:13,17,Sedan,255,Mobile Payment
5918,902,1944,2023-12-14 06:23:01,2023-12-14 21:21:49,14,SUV,280,Credit Card
5919,370,577,2023-02-24 20:24:30,2023-02-25 21:54:35,1,Sedan,15,Cash
5920,24,530,2023-02-20 07:37:25,2023-02-25 13:49:06,6,Truck,150,Debit Card
5921,943,1678,2023-03-07 22:15:20,2023-03-14 18:20:05,20,Convertible,600,Debit Card
5922,31,2200,2023-11-13 06:45:05,2023-11-17 00:22:07,17,SUV,340,Mobile Payment
5923,815,3894,2023-01-12 06:36:11,2023-01-18 18:36:35,12,SUV,240,Credit Card
5924,8,2895,2023-07-12 19:40:35,2023-07-15 10:29:13,14,Truck,350,Debit Card
5925,628,657,2023-01-04 17:44:15,2023-01-05 12:00:18,18,Convertible,540,Credit Card
5926,509,3791,2023-07-06 05:57:50,2023-07-11 00:13:56,18,Sedan,270,Credit Card
5927,686,4271,2023-09-11 05:16:36,2023-09-16 05:22:39,0,Truck,0,Credit Card
5928,564,2318,2023-04-11 19:27:49,2023-04-18 06:05:30,10,Truck,250,Mobile Payment
5929,624,4013,2023-08-10 14:12:53,2023-08-13 22:13:12,8,Convertible,240,Cash
5930,670,2926,2023-05-16 19:02:43,2023-05-23 03:17:24,8,Convertible,240,Mobile Payment
5931,519,1431,2023-05-26 21:40:23,2023-05-27 05:45:33,8,SUV,160,Credit Card
5932,913,1660,2023-08-10 12:15:56,2023-08-14 02:20:08,14,SUV,280,Cash
5933,741,936,2023-10-26 22:53:39,2023-11-01 00:14:24,1,Truck,25,Credit Card
5934,108,574,2023-11-07 16:27:46,2023-11-13 20:29:19,4,Truck,100,Cash
5935,870,3725,2023-01-31 18:41:18,2023-02-02 03:07:45,8,Convertible,240,Mobile Payment
5936,988,2394,2023-02-19 07:38:47,2023-02-21 19:55:33,12,Convertible,360,Mobile Payment
5937,499,4092,2023-11-02 22:17:23,2023-11-04 03:34:44,5,Convertible,150,Debit Card
5938,7,808,2023-05-21 00:10:04,2023-05-22 12:37:19,12,SUV,240,Debit Card
5939,960,2394,2023-10-26 20:05:42,2023-10-31 04:58:44,8,SUV,160,Credit Card
5940,890,3779,2023-10-20 02:32:11,2023-10-21 20:09:09,17,Convertible,510,Debit Card
5941,982,172,2023-03-21 14:54:17,2023-03-25 16:27:10,1,Convertible,30,Credit Card
5942,357,4525,2023-05-30 03:21:13,2023-05-30 11:48:31,8,SUV,160,Credit Card
5943,307,167,2023-03-31 18:12:58,2023-04-03 19:38:06,1,Convertible,30,Debit Card
5944,901,3402,2023-03-10 14:17:53,2023-03-11 09:27:36,19,Convertible,570,Mobile Payment
5945,976,1084,2023-09-07 23:14:52,2023-09-10 18:17:37,19,Truck,475,Mobile Payment
5946,436,2727,2023-01-10 08:53:23,2023-01-15 19:30:22,10,Sedan,150,Mobile Payment
5947,939,3824,2023-02-19 19:11:22,2023-02-26 17:19:48,22,Convertible,660,Cash
5948,822,49,2023-11-21 17:59:18,2023-11-24 03:50:40,9,Convertible,270,Cash
5949,908,1002,2023-04-13 01:46:03,2023-04-13 23:18:19,21,Convertible,630,Mobile Payment
5950,798,1244,2023-05-25 01:10:14,2023-05-25 17:59:03,16,Convertible,480,Credit Card
5951,538,1574,2023-10-19 01:07:05,2023-10-19 05:18:02,4,SUV,80,Cash
5952,720,4378,2023-05-14 10:34:50,2023-05-19 02:49:13,16,Sedan,240,Credit Card
5953,459,2372,2023-05-08 04:44:17,2023-05-12 10:20:28,5,Truck,125,Debit Card
5954,870,1106,2023-06-18 00:06:02,2023-06-20 17:51:50,17,Truck,425,Credit Card
5955,294,2877,2023-09-23 00:10:27,2023-09-23 01:33:50,1,Sedan,15,Mobile Payment
5956,384,4979,2023-06-03 12:00:29,2023-06-08 02:56:33,14,Sedan,210,Debit Card
5957,847,298,2023-03-15 23:53:51,2023-03-17 09:26:36,9,Sedan,135,Cash
5958,952,1199,2023-12-23 06:55:07,2023-12-23 12:20:28,5,SUV,100,Mobile Payment
5959,876,401,2023-07-20 02:50:46,2023-07-20 13:11:18,10,Sedan,150,Cash
5960,54,3207,2023-04-23 17:36:08,2023-04-23 23:13:42,5,Truck,125,Debit Card
5961,303,732,2023-01-28 00:22:00,2023-02-01 16:17:38,15,SUV,300,Credit Card
5962,799,590,2023-03-11 22:56:29,2023-03-14 10:09:35,11,Truck,275,Debit Card
5963,643,3311,2023-02-28 20:55:34,2023-03-04 05:34:59,8,Truck,200,Debit Card
5964,738,4990,2023-04-16 02:17:40,2023-04-16 02:33:51,0,SUV,0,Credit Card
5965,610,3011,2023-01-13 11:54:39,2023-01-18 18:33:24,6,Sedan,90,Cash
5966,149,2106,2023-10-24 06:52:01,2023-10-28 08:47:36,1,Convertible,30,Mobile Payment
5967,388,3712,2023-12-23 10:15:13,2023-12-26 15:53:20,5,Truck,125,Mobile Payment
5968,578,3953,2023-05-18 06:12:45,2023-05-24 21:22:16,15,SUV,300,Credit Card
5969,524,2411,2023-10-22 11:17:52,2023-10-24 06:23:36,19,Sedan,285,Debit Card
5970,616,3709,2023-08-26 22:37:16,2023-08-29 12:03:37,13,SUV,260,Mobile Payment
5971,295,1093,2023-10-23 04:26:15,2023-10-25 17:30:20,13,SUV,260,Mobile Payment
5972,660,4208,2023-03-03 08:58:29,2023-03-08 20:56:53,11,SUV,220,Cash
5973,52,2583,2023-10-01 00:50:07,2023-10-04 21:52:29,21,Convertible,630,Cash
5974,56,1285,2023-05-03 20:41:20,2023-05-06 19:00:02,22,Convertible,660,Cash
5975,158,1950,2023-03-26 14:44:33,2023-04-02 14:15:16,23,SUV,460,Mobile Payment
5976,735,3796,2023-01-12 13:24:20,2023-01-18 00:47:34,11,Convertible,330,Credit Card
5977,534,3814,2023-05-21 08:53:47,2023-05-27 04:41:39,19,Sedan,285,Cash
5978,643,4164,2023-06-21 21:14:04,2023-06-25 21:16:16,0,Truck,0,Debit Card
5979,889,4160,2023-10-27 03:59:42,2023-11-01 15:14:58,11,SUV,220,Credit Card
5980,167,2098,2023-01-21 03:49:49,2023-01-22 19:42:26,15,Sedan,225,Mobile Payment
5981,560,730,2023-06-02 22:28:13,2023-06-07 17:40:39,19,SUV,380,Debit Card
5982,421,1030,2023-06-19 05:20:14,2023-06-26 04:23:00,23,Convertible,690,Credit Card
5983,891,461,2023-11-05 10:36:41,2023-11-07 01:31:28,14,Truck,350,Mobile Payment
